Country_Code,Year,Traffic_Deaths,Population,GDP_Per_Capita,Alcohol_Per_Capita,Death_Rate_Per_100k
RWA,2000,2537,8213931.0,251.86926386091,1.43,30.88655115315675
RWA,2001,2461,8287094.0,237.308846200901,1.43,29.696779112195422
RWA,2002,2451,8400180.0,234.043016755733,1.42,29.177946186867427
RWA,2003,2445,8586875.0,249.012274982252,1.37,28.473688041342164
RWA,2004,2508,8816844.0,269.540446333402,1.38,28.445552626313905
RWA,2005,2465,9054528.0,324.016863847189,1.4,27.223948062229198
RWA,2006,2384,9299246.0,356.995022901154,1.4,25.636487087232666
RWA,2007,2341,9549933.0,426.234183487629,1.32,24.513260983087527
RWA,2008,2281,9804269.0,528.326391755502,1.25,23.265375521622264
RWA,2009,2169,10060432.0,564.039095842449,1.26,21.559710358362345
RWA,2010,2176,10317553.0,593.624927744346,1.25,21.09027208292509
RWA,2011,2183,10573733.0,651.133677964662,1.26,20.64549956008914
RWA,2012,2206,10829901.0,706.817269168561,1.25,20.36953061713122
RWA,2013,2162,11093340.0,704.92421851123,1.3,19.489170980065516
RWA,2014,2227,11364757.0,724.957526520906,1.36,19.59566755364853
RWA,2015,2269,11640022.0,733.998629882494,1.37,19.49309030515578
RWA,2016,2292,11919183.0,729.519133812945,1.36,19.229505914960782
RWA,2017,2309,12202060.0,758.300966509647,1.34,18.923034307321878
RWA,2018,2372,12487996.0,771.773511207309,1.88,18.994240549084097
RWA,2019,2402,12776103.0,810.051412137354,1.88,18.800725072426232
KNA,2000,7,45248.0,9319.65545093525,6.46,15.470297029702971
KNA,2001,7,45761.0,10022.5919235637,6.46,15.296868512488802
KNA,2002,7,46020.0,10453.6587064313,6.53,15.210777922642327
KNA,2003,6,46176.0,10175.6295449989,6.71,12.993762993762994
KNA,2004,6,46315.0,10944.6183741768,7.21,12.954766274425134
KNA,2005,6,46437.0,11783.7867154145,7.79,12.920731313392338
KNA,2006,6,46569.0,13837.8495311219,8.0,12.884107453456162
KNA,2007,6,46706.0,14757.9579751035,7.87,12.846315248576198
KNA,2008,6,46835.0,16604.9448615905,7.47,12.810931995302658
KNA,2009,6,46916.0,16503.4119292794,6.92,12.788814050643705
KNA,2010,6,46846.0,16622.9457908577,6.47,12.807923835546259
KNA,2011,6,46886.0,17832.4572919975,6.13,12.796996971377384
KNA,2012,7,47033.0,17532.0559008608,6.1,14.883167137966959
KNA,2013,7,47069.0,18580.1301949935,6.09,14.871783976715035
KNA,2014,7,47089.0,20219.3954237956,6.08,14.86546751895347
KNA,2015,7,47087.0,20328.8003530109,6.12,14.866098923269693
KNA,2016,6,47075.0,21387.5415511103,6.17,12.745618693574084
KNA,2017,7,47050.0,22464.9899633959,6.25,14.877789585547289
KNA,2018,7,47008.0,22901.3816403197,6.34,14.891082368958475
KNA,2019,6,46952.0,23595.4923231291,6.34,12.779008348952123
LCA,2000,25,158616.0,5879.56191426207,10.35,15.76133555252938
LCA,2001,27,160237.0,5570.45247098106,10.35,16.850040876951017
LCA,2002,27,161641.0,5567.89428424719,10.7,16.70368285274157
LCA,2003,26,162976.0,6058.60622059326,10.81,15.953269193010014
LCA,2004,25,164239.0,6494.60034867886,11.38,15.22171956721607
LCA,2005,24,165450.0,6863.43641919345,11.54,14.505893019038984
LCA,2006,24,166639.0,7611.17856675319,11.78,14.402390796872282
LCA,2007,24,167758.0,7964.38211480117,11.42,14.306322202219864
LCA,2008,24,168808.0,8516.96075488787,10.77,14.217335671295201
LCA,2009,23,169869.0,8250.52180732734,10.08,13.539845410286752
LCA,2010,23,170906.0,8673.68720340529,9.6,13.457690192269435
LCA,2011,24,171801.0,9128.99442011613,9.24,13.969650933347301
LCA,2012,25,172587.0,9260.30006551714,8.83,14.485447919020551
LCA,2013,25,173369.0,9577.21733754358,8.61,14.420109708194659
LCA,2014,25,174138.0,10044.8218377677,8.49,14.356429957849523
LCA,2015,25,174905.0,10334.9860823918,8.63,14.293473599954261
LCA,2016,26,175646.0,10638.1269396653,8.77,14.802500483927899
LCA,2017,26,176342.0,11333.1123822102,9.0,14.744076850665186
LCA,2018,26,177017.0,11642.6984727769,9.47,14.687854838800794
LCA,2019,26,177661.0,11794.0597229805,9.47,14.634613111487608
VCT,2000,12,113545.0,3768.95536604022,4.59,10.568497071645602
VCT,2001,12,113501.0,4071.08601098962,4.59,10.572594074061021
VCT,2002,11,113347.0,4303.27976789727,4.65,9.704712078837552
VCT,2003,11,113141.0,4499.61454193342,4.8,9.72238180677208
VCT,2004,10,112835.0,4873.48947742443,5.16,8.862498338281561
VCT,2005,11,112450.0,5157.39373878102,5.39,9.782125389061806
VCT,2006,11,112014.0,5744.8278621257,5.59,9.820201046297784
VCT,2007,10,111531.0,6398.19123532172,5.92,8.966117043691888
VCT,2008,10,111028.0,6598.90531450859,6.3,9.0067370393054
VCT,2009,10,110508.0,6463.78777336717,6.67,9.049118615846817
VCT,2010,9,109959.0,6551.96835992405,6.66,8.184868905683027
VCT,2011,9,109349.0,6527.68996854448,6.57,8.230527942642366
VCT,2012,9,108736.0,6713.80768643865,6.53,8.276927604473219
VCT,2013,10,108135.0,7072.46737188939,6.58,9.247699634715865
VCT,2014,9,107535.0,7168.82875342911,6.77,8.369368112707491
VCT,2015,9,106960.0,7353.73556054184,7.01,8.414360508601346
VCT,2016,10,106349.0,7656.90042881178,7.18,9.403003319260172
VCT,2017,10,105663.0,7988.04445019298,7.22,9.46405080302471
VCT,2018,10,104926.0,8428.12677153069,7.16,9.530526275660943
VCT,2019,10,104167.0,8740.59425232061,7.16,9.599969280098303
WSM,2000,29,181685.0,1424.75240002471,4.04,15.961691939345569
WSM,2001,29,183166.0,1453.87021324606,4.04,15.83263269384056
WSM,2002,29,184471.0,1527.55790455937,4.1,15.720628174618232
WSM,2003,29,185430.0,1798.12429714048,4.11,15.639324812597746
WSM,2004,29,186249.0,2189.26042607992,4.1,15.570553398944423
WSM,2005,29,186978.0,2550.04221437511,3.88,15.50984607814823
WSM,2006,30,187709.0,2663.29135939532,3.75,15.982185190907202
WSM,2007,29,188753.0,3038.61904093377,3.67,15.363994214661489
WSM,2008,29,190107.0,3373.60639884263,3.39,15.254567164807188
WSM,2009,29,191513.0,3279.18269477295,3.13,15.14257517766418
WSM,2010,29,193023.0,3524.2479246203,2.59,15.024116297021598
WSM,2011,30,194713.0,3821.50678264479,2.44,15.407291757612485
WSM,2012,30,196498.0,3934.60320799981,2.16,15.267330965200662
WSM,2013,30,198268.0,4023.5254013825,2.13,15.131034761030525
WSM,2014,30,200037.0,3982.68080202084,2.05,14.997225513280044
WSM,2015,31,201782.0,4084.36083819933,2.18,15.363114648482025
WSM,2016,32,203499.0,4147.07097674888,2.27,15.724892997017186
WSM,2017,32,205415.0,4307.59381964907,2.38,15.578219701579728
WSM,2018,32,207582.0,4231.81409469194,2.39,15.415594801090654
WSM,2019,33,209780.0,4351.94234943706,2.39,15.73076556392411
STP,2000,15,144018.0,529.089383412262,6.74,10.415364746073408
STP,2001,16,146375.0,518.88050130005,6.74,10.930828351836038
STP,2002,17,149922.0,568.10257252271,7.26,11.339229732794387
STP,2003,16,153814.0,663.696211810494,7.7,10.402174054377365
STP,2004,18,157705.0,726.560882130444,7.59,11.41371548143686
STP,2005,16,161639.0,844.169181884274,7.26,9.898601203917371
STP,2006,18,165638.0,861.970707697664,6.86,10.867071565703522
STP,2007,18,169700.0,878.885791918745,6.46,10.60695344725987
STP,2008,18,173793.0,1081.8684584729,5.95,10.357149022112512
STP,2009,18,177853.0,1128.28046213305,5.58,10.120717671335315
STP,2010,18,181802.0,1045.20958234528,5.92,9.90088117842488
STP,2011,17,185649.0,1219.80189089671,6.38,9.157065214463854
STP,2012,17,189439.0,1192.0202911189,6.91,8.97386493805394
STP,2013,18,193148.0,1382.5757842916,6.8,9.319278480750512
STP,2014,20,196767.0,1489.67633417608,6.46,10.164306006596634
STP,2015,20,200291.0,1298.10946596396,5.93,9.985471139492038
STP,2016,20,203689.0,1434.87018050521,5.33,9.818890563555225
STP,2017,20,206970.0,1555.79477812888,5.11,9.663236217809345
STP,2018,21,210187.0,1825.59971753966,5.01,9.991103160518968
STP,2019,21,213392.0,1935.2931816596,5.01,9.84104371297893
SAU,2000,9679,16177722.0,11714.5623675159,0.0,59.82918979569559
SAU,2001,10065,17041397.0,10805.311325122,0.0,59.06205929009224
SAU,2002,10522,17910910.0,10586.0543471363,0.0,58.746317188797214
SAU,2003,11037,18786767.0,11487.220410693,0.0,58.74879908820927
SAU,2004,11532,19669480.0,13154.4978989446,0.0,58.62890122158796
SAU,2005,12539,20559890.0,15975.7473782258,0.0,60.98768038155846
SAU,2006,13404,21459144.0,17563.6145370639,0.0,62.46288295562954
SAU,2007,14378,22368313.0,18596.1502627898,0.0,64.27842814967762
SAU,2008,15265,23287877.0,22320.4888964331,0.0,65.5491266979811
SAU,2009,16051,24217654.0,17718.3911648365,0.0,66.27809613598411
SAU,2010,17029,23978487.0,22028.3901426586,0.0,71.01782526979288
SAU,2011,17698,25091867.0,27126.7498747702,0.0,70.53281447729657
SAU,2012,18338,26168861.0,28733.4375513452,0.0,70.07565212715983
SAU,2013,18683,27624004.0,27865.465604962,0.0,67.63320769863775
SAU,2014,19183,28309273.0,27805.4850319422,0.0,67.76224878681978
SAU,2015,19526,29816382.0,23256.1549553531,0.0,65.48748939425313
SAU,2016,20009,30954198.0,22267.7217050387,0.0,64.6406668329769
SAU,2017,20491,30977355.0,23929.2907135982,0.0,66.14832028105691
SAU,2018,20937,30196281.0,29360.0658968566,0.0,69.33635304294592
SAU,2019,21316,30063799.0,29566.7933827436,0.0,70.90254960791881
SEN,2000,1220,9968260.0,603.233162455158,0.47,12.238846097513507
SEN,2001,1540,10212942.0,637.213530563724,0.47,15.078906744011666
SEN,2002,1548,10466214.0,669.430447319209,0.5,14.79044858054689
SEN,2003,1452,10721176.0,817.888034221442,0.49,13.543290400232214
SEN,2004,1567,10975704.0,918.102079522155,0.47,14.276988519369691
SEN,2005,1585,11235472.0,979.846101520171,0.47,14.107106492722334
SEN,2006,1556,11500094.0,1017.20196747987,0.47,13.530324186915342
SEN,2007,1599,11770344.0,1188.93877808175,0.48,13.584989529617827
SEN,2008,1624,12048959.0,1398.79218010021,0.46,13.478342817831813
SEN,2009,1680,12337389.0,1308.69404336205,0.43,13.617143789500355
SEN,2010,1533,12635413.0,1275.88357492357,0.41,12.132567411923931
SEN,2011,1577,12958897.0,1374.67591873844,0.4,12.169245576996252
SEN,2012,1556,13310495.0,1326.83798848379,0.38,11.690023549086641
SEN,2013,1616,13710849.0,1379.83196553924,0.37,11.786286903166973
SEN,2014,1741,14152102.0,1398.89137601382,0.36,12.302059439650733
SEN,2015,1678,14593331.0,1218.00613555438,0.37,11.498402934874841
SEN,2016,1754,15034521.0,1266.43957151587,0.39,11.666484086855844
SEN,2017,1745,15475002.0,1356.80518449031,0.4,11.276250562035468
SEN,2018,1809,15914498.0,1452.55612562445,0.41,11.366993793960702
SEN,2019,1823,16352922.0,1431.18128932159,0.41,11.147854799282966
SRB,2010,928,7291436.0,5970.92660940072,9.93,12.727259760628769
SRB,2015,770,7095383.0,5820.3215576888,7.84,10.852127362257965
SRB,2019,729,6945235.0,7755.632986437,7.89,10.496405089244641
SYC,2000,13,81131.0,8063.65500575169,7.41,16.023468218067077
SYC,2001,13,81202.0,8153.2986369879,7.41,16.009457895125735
SYC,2002,13,83723.0,8864.16919495467,7.68,15.527393906095101
SYC,2003,14,82781.0,9070.28460757013,7.77,16.912093354755317
SYC,2004,14,82475.0,10827.671636033,7.91,16.974840860866927
SYC,2005,14,82858.0,11802.1118276833,8.08,16.896376934031718
SYC,2006,14,84600.0,12782.9938926475,8.78,16.548463356973993
SYC,2007,14,85033.0,12669.3026687222,8.43,16.464196253219338
SYC,2008,13,86956.0,11265.4376270005,7.78,14.950089700538204
SYC,2009,13,87298.0,9747.09180546291,7.18,14.891520997044607
SYC,2010,14,89770.0,10934.79494629,7.77,15.595410493483346
SYC,2011,15,87441.0,12110.0937461973,8.98,17.154424125982093
SYC,2012,14,88303.0,12337.1554669388,9.68,15.854500979581667
SYC,2013,15,89949.0,14821.2921476077,10.11,16.6761164659974
SYC,2014,15,91359.0,15188.1902175113,10.68,16.41874363773684
SYC,2015,16,93419.0,15333.1051727105,12.03,17.127136877937037
SYC,2016,16,94677.0,16566.9946042294,12.75,16.899563780009927
SYC,2017,16,95843.0,17480.3651911372,12.43,16.693968260592843
SYC,2018,16,96762.0,18440.2340460932,11.99,16.53541679584961
SYC,2019,16,97625.0,19141.5118743615,11.99,16.389244558258643
SLE,2000,912,4423611.0,143.743743239644,0.22,20.6166410201982
SLE,2001,959,4692716.0,358.315716051546,0.22,20.4359266573984
SLE,2002,1012,4971435.0,388.995111216836,0.24,20.356295516284533
SLE,2003,1066,5177687.0,413.817607346927,0.26,20.588343791349303
SLE,2004,1139,5355717.0,417.749983329227,0.24,21.266993756391532
SLE,2005,1191,5501712.0,462.633324427945,0.22,21.64780708259538
SLE,2006,1219,5624466.0,580.26796974773,0.22,21.673168617251843
SLE,2007,1250,5749352.0,631.889926264998,0.25,21.741580616389463
SLE,2008,1233,5894722.0,705.359014080005,0.28,20.917016951774826
SLE,2009,1246,6055646.0,652.845806767943,0.29,20.57583947278292
SLE,2010,1294,6222714.0,685.039673490948,0.31,20.79478504073946
SLE,2011,1295,6387251.0,761.146365577281,0.35,20.274762961405465
SLE,2012,1334,6551080.0,937.504428180231,0.41,20.36305464137211
SLE,2013,1381,6714051.0,1117.47183075115,0.41,20.56880413925959
SLE,2014,1407,6876385.0,1117.7586465721,0.38,20.461332517012938
SLE,2015,1384,7037655.0,964.575980888989,0.31,19.66564146722168
SLE,2016,1408,7205328.0,844.416411175476,0.27,19.541095145148144
SLE,2017,1444,7379299.0,779.186007841728,0.25,19.568254382970522
SLE,2018,1478,7554563.0,845.914540460932,0.26,19.56433482651478
SLE,2019,1493,7731991.0,843.712517809977,0.26,19.309386159399306
SGP,2000,240,4027887.0,23852.8389514753,2.28,5.958459112681164
SGP,2001,233,4138012.0,21699.7414868907,2.28,5.630723158850191
SGP,2002,226,4175950.0,22159.8373710639,2.06,5.411942192794454
SGP,2003,214,4114826.0,23730.3840054566,1.83,5.200705935074776
SGP,2004,207,4166664.0,27608.080013423,1.59,4.968003179522035
SGP,2005,199,4265762.0,29961.3172812732,1.62,4.66505163672985
SGP,2006,203,4401365.0,33768.4528234651,1.66,4.612205531693009
SGP,2007,213,4588599.0,39432.8860198877,1.73,4.641939729316072
SGP,2008,223,4839396.0,40008.5720489092,1.78,4.608013066093372
SGP,2009,219,4987573.0,38926.8054365453,1.86,4.390913175606653
SGP,2010,210,5076732.0,47236.683084953,1.92,4.136519319908949
SGP,2011,206,5183688.0,53891.4570264372,1.99,3.9740046083020433
SGP,2012,205,5312437.0,55547.5553077786,1.99,3.8588692910617106
SGP,2013,198,5399162.0,56967.4257940383,1.97,3.667235767328337
SGP,2014,192,5469724.0,57564.8023114977,1.92,3.510231960515741
SGP,2015,186,5535002.0,55645.6068614606,1.91,3.360432390087664
SGP,2016,180,5607283.0,57005.5887176547,1.89,3.2101108504778515
SGP,2017,172,5612253.0,61236.251270627,1.89,3.0647228483819244
SGP,2018,170,5638676.0,66881.6067035265,1.87,3.0148921484405204
SGP,2019,168,5703569.0,65952.0378959293,1.87,2.945524109553159
SVK,2000,862,5388720.0,5421.6448441887,11.09,15.996377618432577
SVK,2001,832,5378867.0,5712.47802761654,11.09,15.467941482843878
SVK,2002,815,5376912.0,6554.62808369461,10.72,15.157398893640066
SVK,2003,792,5373374.0,8675.39633696465,10.5,14.739342543437326
SVK,2004,737,5372280.0,10650.1290097126,10.5,13.718570141541393
SVK,2005,718,5372807.0,11641.5410321763,10.62,13.363591880370912
SVK,2006,669,5373054.0,13167.8954730379,10.78,12.451019476074501
SVK,2007,654,5374622.0,16110.4817265237,10.93,12.168297603068645
SVK,2008,634,5379233.0,18744.3192278346,11.03,11.786066898384956
SVK,2009,582,5386406.0,16586.7527805228,10.89,10.804978310212784
SVK,2010,534,5391428.0,16899.448680529,10.54,9.904611542619135
SVK,2011,512,5398384.0,18469.4354316836,10.38,9.484319751985039
SVK,2012,481,5407579.0,17516.9691054078,10.3,8.894923217950213
SVK,2013,447,5413393.0,18312.7805149823,10.29,8.25729814923838
SVK,2014,439,5418649.0,18770.9289896545,10.32,8.101650429839614
SVK,2015,452,5423801.0,16442.0760860018,10.32,8.33363908447231
SVK,2016,425,5430798.0,16636.0769133073,10.14,7.825737580370325
SVK,2017,422,5439232.0,17645.5298716761,10.07,7.758448251517862
SVK,2018,425,5446771.0,19573.3717031314,10.48,7.802788110607184
SVK,2019,427,5454147.0,19406.0589683582,10.48,7.82890523486074
SVN,2000,332,1988925.0,10135.7219109212,12.1,16.692434355242153
SVN,2001,329,1992060.0,10375.6255869861,12.1,16.51556680019678
SVN,2002,305,1994530.0,11639.1297780477,11.69,15.29182313627772
SVN,2003,298,1995733.0,14711.674874253,11.19,14.93185711715946
SVN,2004,283,1997012.0,17103.8297783905,11.6,14.171171730565463
SVN,2005,262,2000474.0,17969.7095907161,11.81,13.096896035639553
SVN,2006,261,2006868.0,19563.005059144,12.12,13.005339663595215
SVN,2007,247,2018122.0,23725.1596001515,12.03,12.23910150129675
SVN,2008,223,2021316.0,27461.9764165315,11.47,11.032416504890874
SVN,2009,196,2039669.0,24501.7897290425,11.25,9.609402309884594
SVN,2010,179,2048583.0,23329.8417691156,11.14,8.737747018304848
SVN,2011,164,2052843.0,24940.6284841605,11.28,7.988920730908306
SVN,2012,158,2057159.0,22442.1417859955,11.01,7.680495285002278
SVN,2013,147,2059953.0,23236.9655321695,11.11,7.136085143690171
SVN,2014,132,2061980.0,24013.0682060959,11.27,6.401613982676844
SVN,2015,139,2063531.0,20697.2748530619,11.58,6.736026742510774
SVN,2016,137,2065042.0,21447.8377796036,11.31,6.634247632735799
SVN,2017,137,2066388.0,23303.077705959,10.81,6.629926228762459
SVN,2018,136,2073894.0,25888.0481065655,10.98,6.557712207084837
SVN,2019,136,2088385.0,25814.1687167572,10.98,6.512209195143616
SLB,2000,113,440469.0,953.17190137706,0.76,25.65447284598916
SLB,2001,116,449125.0,911.791935385411,0.76,25.82799888672419
SLB,2002,119,457671.0,756.890296490792,0.66,26.001210476521344
SLB,2003,122,466154.0,895.984242546501,0.91,26.17160852422161
SLB,2004,124,474611.0,986.070953503889,0.95,26.12665951695178
SLB,2005,127,483080.0,1144.49233397681,1.04,26.289641467251798
SLB,2006,130,491594.0,1255.62447417684,1.01,26.444586386326932
SLB,2007,132,500156.0,1390.14870956707,1.05,26.39176576908005
SLB,2008,130,508790.0,1525.84666261203,1.13,25.550816643408872
SLB,2009,135,518141.0,1554.70671006386,1.13,26.054683956683604
SLB,2010,137,532968.0,1685.14535823757,1.12,25.7051079989793
SLB,2011,142,552945.0,1924.05795643133,1.01,25.680673484704627
SLB,2012,144,573606.0,2066.25738638356,0.95,25.10433991276242
SLB,2013,147,594945.0,2161.38627543917,0.92,24.708166301086656
SLB,2014,150,616908.0,2164.95289873002,0.94,24.31480869108522
SLB,2015,153,639415.0,2045.47721526649,1.07,23.928121798831743
SLB,2016,154,662379.0,2082.62383124213,1.22,23.249529348001673
SLB,2017,155,685672.0,2143.57670489272,1.53,22.6055606762417
SLB,2018,153,709101.0,2278.19908624102,1.62,21.576616025079645
SLB,2019,156,728147.0,2223.65890942466,1.62,21.42424537902374
SOM,2000,2107,8838713.0,386.119274401275,0.0,23.83831220676585
SOM,2001,2153,9198493.0,244.914842538455,0.0,23.406007918905846
SOM,2002,2226,9550063.0,229.598918310039,0.0,23.308746759052795
SOM,2003,2296,9909157.0,286.273025198975,0.0,23.17048766105936
SOM,2004,2359,10280998.0,375.410326225387,0.0,22.945243253621875
SOM,2005,2408,10644228.0,439.979907805478,0.0,22.62258944472065
SOM,2006,2447,10975502.0,457.996662206659,0.0,22.295107777302576
SOM,2007,2583,11322582.0,479.635628065289,0.0,22.812817783081634
SOM,2008,2729,11663084.0,507.03744334738,0.0,23.398613951507166
SOM,2009,2814,11961201.0,246.513251675105,0.0,23.52606565176858
SOM,2010,2887,12261756.0,219.202453852397,0.0,23.54475166525904
SOM,2011,2942,12348830.0,235.325945610434,0.0,23.824119370013193
SOM,2012,3003,12461160.0,350.261946720512,0.0,24.098880040060475
SOM,2013,3083,12869594.0,393.398703952979,0.0,23.955689666667027
SOM,2014,3160,13339491.0,429.431656725102,0.0,23.689059799957885
SOM,2015,3236,13806963.0,445.583080073396,0.0,23.43744964044591
SOM,2016,3365,14348740.0,460.928490585175,0.0,23.451536511219803
SOM,2017,3431,14916629.0,510.939952317726,0.0,23.001175399616095
SOM,2018,3381,15452487.0,509.497273804534,0.0,21.87997310724157
SOM,2019,3476,16030971.0,539.954816211694,0.0,21.68302843290029
ZAF,2000,24428,47159719.0,3217.84693448467,8.96,51.7984426497537
ZAF,2001,24000,47566800.0,2847.15191945908,8.96,50.4553596205757
ZAF,2002,24799,48019415.0,2688.23676032806,8.79,51.64369453480431
ZAF,2003,25733,48500348.0,4062.21755993786,8.72,53.05735125859303
ZAF,2004,25712,48991421.0,5221.46333731721,8.7,52.48265813722774
ZAF,2005,25240,49490033.0,5836.87663325127,8.75,51.000168054040294
ZAF,2006,25217,49998277.0,6077.38293388876,8.81,50.43573801553202
ZAF,2007,24069,50528584.0,6591.85535960564,8.83,47.634424111310935
ZAF,2008,23409,51114599.0,6184.75474328399,8.78,45.79709213800151
ZAF,2009,22400,51728516.0,6374.70560042992,8.67,43.30300138515476
ZAF,2010,21011,52344051.0,7973.47195771517,8.68,40.1401870863988
ZAF,2011,19198,52995205.0,8646.05571071635,8.79,36.22591892983526
ZAF,2012,18501,53782567.0,8076.97678479741,8.9,34.39962246502663
ZAF,2013,18016,54678791.0,7331.65467384919,8.92,32.948789961358145
ZAF,2014,18142,55594838.0,6856.73137092522,8.93,32.63252606294131
ZAF,2015,17945,56723537.0,6112.27382485974,8.88,31.635897458227966
ZAF,2016,17345,57259551.0,5651.20585165749,8.8,30.291889644751144
ZAF,2017,17671,57635162.0,6618.33508255701,8.72,30.66010294202001
ZAF,2018,18649,58613001.0,6914.1780318076,8.77,31.817173121710656
ZAF,2019,19239,59587885.0,6533.71121032856,8.77,32.28676433137374
KOR,2000,11567,47008111.0,12710.2995795579,10.93,24.606391862885108
KOR,2001,10504,47370164.0,11981.4828218758,10.93,22.174295195600337
KOR,2002,9784,47644736.0,13642.9424537101,10.71,20.53532209728269
KOR,2003,9371,47892330.0,15211.5483770422,9.96,19.56680746165409
KOR,2004,8835,48082519.0,17121.6301633201,9.79,18.37466127762566
KOR,2005,8362,48184561.0,20167.0474902506,9.51,17.35410643255627
KOR,2006,7960,48438292.0,22609.7059431449,9.45,16.433279687070716
KOR,2007,7777,48683638.0,25078.4853957105,9.54,15.974566239277353
KOR,2008,7648,49054708.0,22252.3125108061,9.58,15.590756344936352
KOR,2009,7562,49307835.0,19937.3029137734,9.53,15.336305072003263
KOR,2010,7402,49554112.0,24071.2620526362,9.38,14.937206421941331
KOR,2011,7170,49936638.0,26175.2398553363,9.37,14.358195279385848
KOR,2012,6981,50199853.0,26600.5477433903,9.33,13.906415223964899
KOR,2013,6758,50428893.0,28449.3591104972,9.05,13.401047689069834
KOR,2014,6563,50746659.0,30667.0912467447,8.81,12.932871107829977
KOR,2015,6393,51014947.0,30171.7906545222,8.52,12.531621369713468
KOR,2016,6293,51217803.0,30832.0628072516,8.47,12.286743341958655
KOR,2017,6464,51361911.0,33296.9845439195,8.29,12.585201512459301
KOR,2018,6655,51585058.0,35363.9508228687,8.19,12.901022617828596
KOR,2019,6882,51764822.0,33826.9443301597,8.19,13.294742904747165
ESP,2000,6866,40567864.0,14743.2671031455,11.67,16.924726428781167
ESP,2001,6645,40850412.0,15368.2337984435,11.67,16.266665804986253
ESP,2002,6436,41431558.0,17111.0685058941,11.48,15.534052569299954
ESP,2003,6232,42187645.0,21522.0170990262,11.25,14.772097375902353
ESP,2004,5762,42921895.0,24925.0267844576,11.71,13.424383988637967
ESP,2005,5379,43653155.0,26450.9530130382,11.95,12.322133417389878
ESP,2006,4916,44397319.0,28421.686527407,11.86,11.072740676075508
ESP,2007,4528,45226803.0,32652.015594702,11.32,10.011762272915908
ESP,2008,4054,45954106.0,35603.248328071,10.73,8.82184499465619
ESP,2009,3604,46362946.0,32279.8208476151,10.01,7.773449081514363
ESP,2010,3235,46576897.0,30658.7422282912,9.49,6.945503475682376
ESP,2011,2979,46742697.0,31824.6219134777,9.0,6.373188093960432
ESP,2012,2762,46773055.0,28456.4438151477,8.88,5.905109255745643
ESP,2013,2546,46604197.0,29228.846559842,8.59,5.463027289151662
ESP,2014,2479,46460733.0,29707.765509467,9.19,5.335688526481061
ESP,2015,2459,46422303.0,25982.4416197775,9.94,5.297022855587324
ESP,2016,2435,46458139.0,26755.6061149398,10.93,5.241277529433541
ESP,2017,2465,46571232.0,28381.3425596906,10.93,5.292967126143453
ESP,2018,2535,46782011.0,30602.4212881113,10.91,5.418749527462596
ESP,2019,2570,47118501.0,29786.5245689007,10.91,5.454333107922937
LKA,2000,3592,19293054.0,860.199884304769,1.88,18.618099550231914
LKA,2001,3395,19600362.0,803.544026627385,1.88,17.32110866115636
LKA,2002,3250,19805752.0,834.936014905338,1.96,16.40937440800026
LKA,2003,3297,19951521.0,946.382255128072,1.87,16.525055909271277
LKA,2004,3246,20087605.0,1028.62068132555,1.98,16.159218582802676
LKA,2005,3486,20216524.0,1207.21994764165,2.06,17.24332036506375
LKA,2006,3532,20352411.0,1388.89739119932,2.33,17.354209287538463
LKA,2007,3493,20492545.0,1578.63451125392,2.37,17.045223031107167
LKA,2008,3556,20629378.0,1973.58476901287,2.4,17.237553163260667
LKA,2009,3327,20756435.0,2026.65939950702,2.41,16.02876409171421
LKA,2010,3195,20879089.0,2808.36244503709,2.6,15.30239178538872
LKA,2011,3274,21009048.0,3224.95745150496,2.89,15.583761815385447
LKA,2012,3225,21169458.0,3327.77613691283,3.01,15.234211475796878
LKA,2013,3085,20585000.0,3739.43181100202,2.93,14.986640757833372
LKA,2014,3108,20778000.0,3972.04375736464,2.86,14.958128790066416
LKA,2015,3164,20970000.0,4057.7158346231,2.86,15.08822126847878
LKA,2016,3210,21209000.0,4149.19190775593,2.91,15.135084162383894
LKA,2017,3227,21453000.0,4398.88828068715,2.86,15.042185242157274
LKA,2018,3283,21670000.0,4358.56095906047,2.83,15.149976926626671
LKA,2019,3309,21803000.0,4081.94772722003,2.83,15.176810530660918
SDN,2000,7017,27816745.0,362.116882324219,0.0,25.225812725392565
SDN,2001,6955,28516770.0,451.293304443359,0.0,24.389157678096083
SDN,2002,6920,29228727.0,506.262634277344,0.0,23.67533830672817
SDN,2003,6793,29896035.0,580.320251464844,0.0,22.722076690102885
SDN,2004,6789,30556637.0,705.113342285156,0.0,22.217759107456754
SDN,2005,6977,31262444.0,905.543640136719,0.0,22.31751298778816
SDN,2006,7024,31992435.0,1132.474609375,0.0,21.955190344217314
SDN,2007,7065,32764135.0,1444.37219238281,0.0,21.563212335683517
SDN,2008,7083,33623980.0,1527.58239746094,0.0,21.06532302243815
SDN,2009,7085,34569113.0,1178.22180175781,0.0,20.495174406123756
SDN,2010,7005,35414399.0,1305.63598632813,0.045,19.780090013669298
SDN,2011,6956,36140806.0,1332.6572265625,0.046,19.246942085353602
SDN,2012,7016,36923178.0,1019.22210693359,0.046,19.001614649746564
SDN,2013,7032,37785849.0,1138.62780761719,0.18,18.610141590308054
SDN,2014,7165,38823318.0,1275.43835449219,0.19,18.455403528364062
SDN,2015,7148,40024431.0,1292.37963867188,0.19,17.859092113014672
